direction,model,group,u_pred
pbmc5k_to_pbmc10k,scvi_matched,correct,0.030720412731170654
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0029188990592956543
pbmc5k_to_pbmc10k,scvi_matched,correct,0.12327331304550171
pbmc5k_to_pbmc10k,scvi_matched,correct,0.029294908046722412
pbmc5k_to_pbmc10k,scvi_matched,correct,0.018817365169525146
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5567100048065186
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0528072714805603
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3691127300262451
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5294405221939087
pbmc5k_to_pbmc10k,scvi_matched,correct,0.027958393096923828
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010191738605499268
pbmc5k_to_pbmc10k,scvi_matched,correct,0.28272539377212524
pbmc5k_to_pbmc10k,scvi_matched,correct,0.05080670118331909
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4568747878074646
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5448072552680969
pbmc5k_to_pbmc10k,scvi_matched,correct,0.012403726577758789
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06708502769470215
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4630059003829956
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4555749297142029
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1095120906829834
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2733933925628662
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1152123212814331
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5100717544555664
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4824473261833191
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06005352735519409
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3776708245277405
pbmc5k_to_pbmc10k,scvi_matched,correct,3.707408905029297e-05
pbmc5k_to_pbmc10k,scvi_matched,correct,0.01385200023651123
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2228386402130127
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010725438594818115
pbmc5k_to_pbmc10k,scvi_matched,correct,0.29601532220840454
pbmc5k_to_pbmc10k,scvi_matched,correct,0.009275376796722412
pbmc5k_to_pbmc10k,scvi_matched,correct,0.004281938076019287
pbmc5k_to_pbmc10k,scvi_matched,correct,0.02564680576324463
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10759347677230835
pbmc5k_to_pbmc10k,scvi_matched,correct,0.01818448305130005
pbmc5k_to_pbmc10k,scvi_matched,correct,0.003209412097930908
pbmc5k_to_pbmc10k,scvi_matched,correct,4.744529724121094e-05
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0708310604095459
pbmc5k_to_pbmc10k,scvi_matched,correct,0.018626868724822998
pbmc5k_to_pbmc10k,scvi_matched,correct,0.01839888095855713
pbmc5k_to_pbmc10k,scvi_matched,correct,0.014613151550292969
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0020614266395568848
pbmc5k_to_pbmc10k,scvi_matched,correct,0.01955467462539673
pbmc5k_to_pbmc10k,scvi_matched,correct,0.47171860933303833
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0846671462059021
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4100295305252075
pbmc5k_to_pbmc10k,scvi_matched,correct,0.28050267696380615
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11501896381378174
pbmc5k_to_pbmc10k,scvi_matched,correct,0.08918935060501099
pbmc5k_to_pbmc10k,scvi_matched,correct,0.012042105197906494
pbmc5k_to_pbmc10k,scvi_matched,correct,0.22829461097717285
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0009876489639282227
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0077457427978515625
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4806526303291321
pbmc5k_to_pbmc10k,scvi_matched,correct,0.011270582675933838
pbmc5k_to_pbmc10k,scvi_matched,correct,0.046874403953552246
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4821329712867737
pbmc5k_to_pbmc10k,scvi_matched,correct,0.20222151279449463
pbmc5k_to_pbmc10k,scvi_matched,correct,0.07056921720504761
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3849908113479614
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3060048222541809
pbmc5k_to_pbmc10k,scvi_matched,correct,0.020426034927368164
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4123455882072449
pbmc5k_to_pbmc10k,scvi_matched,correct,0.022988736629486084
pbmc5k_to_pbmc10k,scvi_matched,correct,0.001215517520904541
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5038335919380188
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2720487713813782
pbmc5k_to_pbmc10k,scvi_matched,correct,0.31843018531799316
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0007380843162536621
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1554155945777893
pbmc5k_to_pbmc10k,scvi_matched,correct,0.08833760023117065
pbmc5k_to_pbmc10k,scvi_matched,correct,0.40470367670059204
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3616899847984314
pbmc5k_to_pbmc10k,scvi_matched,correct,0.08195757865905762
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0033525824546813965
pbmc5k_to_pbmc10k,scvi_matched,correct,7.11679458618164e-05
pbmc5k_to_pbmc10k,scvi_matched,correct,0.09090465307235718
pbmc5k_to_pbmc10k,scvi_matched,correct,0.22767537832260132
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4621790051460266
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3125649094581604
pbmc5k_to_pbmc10k,scvi_matched,correct,0.007270634174346924
pbmc5k_to_pbmc10k,scvi_matched,correct,0.106326162815094
pbmc5k_to_pbmc10k,scvi_matched,correct,0.007586777210235596
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00943988561630249
pbmc5k_to_pbmc10k,scvi_matched,correct,0.13681310415267944
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06084156036376953
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010685563087463379
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3018941879272461
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3174530863761902
pbmc5k_to_pbmc10k,scvi_matched,correct,0.005972623825073242
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06736874580383301
pbmc5k_to_pbmc10k,scvi_matched,correct,0.029714882373809814
pbmc5k_to_pbmc10k,scvi_matched,correct,0.6012548208236694
pbmc5k_to_pbmc10k,scvi_matched,correct,0.031719863414764404
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010278642177581787
pbmc5k_to_pbmc10k,scvi_matched,correct,0.012975811958312988
pbmc5k_to_pbmc10k,scvi_matched,correct,0.006618499755859375
pbmc5k_to_pbmc10k,scvi_matched,correct,0.08205664157867432
pbmc5k_to_pbmc10k,scvi_matched,correct,0.044541001319885254
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00461190938949585
pbmc5k_to_pbmc10k,scvi_matched,correct,0.07998007535934448
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1721489429473877
pbmc5k_to_pbmc10k,scvi_matched,correct,0.04803264141082764
pbmc5k_to_pbmc10k,scvi_matched,correct,0.502395749092102
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2601358890533447
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0029675960540771484
pbmc5k_to_pbmc10k,scvi_matched,correct,0.19465208053588867
pbmc5k_to_pbmc10k,scvi_matched,correct,0.43021726608276367
pbmc5k_to_pbmc10k,scvi_matched,correct,0.017704308032989502
pbmc5k_to_pbmc10k,scvi_matched,correct,0.032692909240722656
pbmc5k_to_pbmc10k,scvi_matched,correct,0.15733802318572998
pbmc5k_to_pbmc10k,scvi_matched,correct,0.13626468181610107
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010594427585601807
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4799971580505371
pbmc5k_to_pbmc10k,scvi_matched,correct,0.013473331928253174
pbmc5k_to_pbmc10k,scvi_matched,correct,0.14119809865951538
pbmc5k_to_pbmc10k,scvi_matched,correct,0.12160557508468628
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11392438411712646
pbmc5k_to_pbmc10k,scvi_matched,correct,0.09996199607849121
pbmc5k_to_pbmc10k,scvi_matched,correct,0.05200463533401489
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5566939115524292
pbmc5k_to_pbmc10k,scvi_matched,correct,0.23081588745117188
pbmc5k_to_pbmc10k,scvi_matched,correct,0.12557649612426758
pbmc5k_to_pbmc10k,scvi_matched,correct,0.003972530364990234
pbmc5k_to_pbmc10k,scvi_matched,correct,0.16707932949066162
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2641128897666931
pbmc5k_to_pbmc10k,scvi_matched,correct,0.01257777214050293
pbmc5k_to_pbmc10k,scvi_matched,correct,0.22783344984054565
pbmc5k_to_pbmc10k,scvi_matched,correct,0.015684306621551514
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5581681728363037
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010361075401306152
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3321712017059326
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0022917985916137695
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5456085205078125
pbmc5k_to_pbmc10k,scvi_matched,correct,0.009081482887268066
pbmc5k_to_pbmc10k,scvi_matched,correct,0.007415890693664551
pbmc5k_to_pbmc10k,scvi_matched,correct,0.029680490493774414
pbmc5k_to_pbmc10k,scvi_matched,correct,0.002922534942626953
pbmc5k_to_pbmc10k,scvi_matched,correct,0.02350473403930664
pbmc5k_to_pbmc10k,scvi_matched,correct,0.27418625354766846
pbmc5k_to_pbmc10k,scvi_matched,correct,0.14227640628814697
pbmc5k_to_pbmc10k,scvi_matched,correct,0.09625542163848877
pbmc5k_to_pbmc10k,scvi_matched,correct,0.032576799392700195
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2653411030769348
pbmc5k_to_pbmc10k,scvi_matched,correct,0.022339224815368652
pbmc5k_to_pbmc10k,scvi_matched,correct,0.019016802310943604
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11651366949081421
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0318986177444458
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5807672739028931
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010935544967651367
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0016529560089111328
pbmc5k_to_pbmc10k,scvi_matched,correct,0.004600822925567627
pbmc5k_to_pbmc10k,scvi_matched,correct,0.16576766967773438
pbmc5k_to_pbmc10k,scvi_matched,correct,0.22614949941635132
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3123767375946045
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2434757947921753
pbmc5k_to_pbmc10k,scvi_matched,correct,0.48303908109664917
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0978667140007019
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3099755048751831
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3196071982383728
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2265174388885498
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0022107362747192383
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1395355463027954
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00914090871810913
pbmc5k_to_pbmc10k,scvi_matched,correct,0.17284446954727173
pbmc5k_to_pbmc10k,scvi_matched,correct,0.042293667793273926
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5077491998672485
pbmc5k_to_pbmc10k,scvi_matched,correct,0.003252267837524414
pbmc5k_to_pbmc10k,scvi_matched,correct,0.07736289501190186
pbmc5k_to_pbmc10k,scvi_matched,correct,0.01827782392501831
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5977609753608704
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4594634175300598
pbmc5k_to_pbmc10k,scvi_matched,correct,0.19731485843658447
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0033403635025024414
pbmc5k_to_pbmc10k,scvi_matched,correct,0.18172752857208252
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2775658965110779
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4822148084640503
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0023297667503356934
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3311779499053955
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5201722383499146
pbmc5k_to_pbmc10k,scvi_matched,correct,0.015056848526000977
pbmc5k_to_pbmc10k,scvi_matched,correct,0.014087259769439697
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3369583487510681
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0983625054359436
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0015865564346313477
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0032033324241638184
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0689154863357544
pbmc5k_to_pbmc10k,scvi_matched,correct,0.04441714286804199
pbmc5k_to_pbmc10k,scvi_matched,correct,0.012052357196807861
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0014439225196838379
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11106032133102417
pbmc5k_to_pbmc10k,scvi_matched,correct,0.37768590450286865
pbmc5k_to_pbmc10k,scvi_matched,correct,0.09297120571136475
pbmc5k_to_pbmc10k,scvi_matched,correct,0.003003835678100586
pbmc5k_to_pbmc10k,scvi_matched,correct,0.14713048934936523
pbmc5k_to_pbmc10k,scvi_matched,correct,0.27835744619369507
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11362749338150024
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03602367639541626
pbmc5k_to_pbmc10k,scvi_matched,correct,0.26252633333206177
pbmc5k_to_pbmc10k,scvi_matched,correct,0.018049240112304688
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0008108019828796387
pbmc5k_to_pbmc10k,scvi_matched,correct,0.23279261589050293
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03738975524902344
pbmc5k_to_pbmc10k,scvi_matched,correct,0.019495069980621338
pbmc5k_to_pbmc10k,scvi_matched,correct,0.007993519306182861
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00582122802734375
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10698813199996948
pbmc5k_to_pbmc10k,scvi_matched,correct,0.40588057041168213
pbmc5k_to_pbmc10k,scvi_matched,correct,0.019547760486602783
pbmc5k_to_pbmc10k,scvi_matched,correct,0.154677152633667
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11671090126037598
pbmc5k_to_pbmc10k,scvi_matched,correct,0.22957301139831543
pbmc5k_to_pbmc10k,scvi_matched,correct,0.009106755256652832
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06984925270080566
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0011349916458129883
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06435286998748779
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4612116813659668
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3710038661956787
pbmc5k_to_pbmc10k,scvi_matched,correct,0.36635106801986694
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2882601022720337
pbmc5k_to_pbmc10k,scvi_matched,correct,0.13949835300445557
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03462749719619751
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03478515148162842
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4523249864578247
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3357216715812683
pbmc5k_to_pbmc10k,scvi_matched,correct,0.003308534622192383
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4755587577819824
pbmc5k_to_pbmc10k,scvi_matched,correct,0.12684309482574463
pbmc5k_to_pbmc10k,scvi_matched,correct,0.25989633798599243
pbmc5k_to_pbmc10k,scvi_matched,correct,0.055765748023986816
pbmc5k_to_pbmc10k,scvi_matched,correct,0.005275428295135498
pbmc5k_to_pbmc10k,scvi_matched,correct,0.223954975605011
pbmc5k_to_pbmc10k,scvi_matched,correct,0.026545345783233643
pbmc5k_to_pbmc10k,scvi_matched,correct,0.26665812730789185
pbmc5k_to_pbmc10k,scvi_matched,correct,0.07216441631317139
pbmc5k_to_pbmc10k,scvi_matched,correct,0.37095779180526733
pbmc5k_to_pbmc10k,scvi_matched,correct,0.21981287002563477
pbmc5k_to_pbmc10k,scvi_matched,correct,0.02556014060974121
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2294483780860901
pbmc5k_to_pbmc10k,scvi_matched,correct,0.21981751918792725
pbmc5k_to_pbmc10k,scvi_matched,correct,0.02125924825668335
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03959172964096069
pbmc5k_to_pbmc10k,scvi_matched,correct,0.6777452230453491
pbmc5k_to_pbmc10k,scvi_matched,correct,0.006879031658172607
pbmc5k_to_pbmc10k,scvi_matched,correct,0.18570983409881592
pbmc5k_to_pbmc10k,scvi_matched,correct,0.024850904941558838
pbmc5k_to_pbmc10k,scvi_matched,correct,0.64409339427948
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3485892415046692
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10399842262268066
pbmc5k_to_pbmc10k,scvi_matched,correct,0.017840206623077393
pbmc5k_to_pbmc10k,scvi_matched,correct,0.05956178903579712
pbmc5k_to_pbmc10k,scvi_matched,correct,0.05934774875640869
pbmc5k_to_pbmc10k,scvi_matched,correct,0.180447518825531
pbmc5k_to_pbmc10k,scvi_matched,correct,0.6249864101409912
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10860002040863037
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5078189373016357
pbmc5k_to_pbmc10k,scvi_matched,correct,0.013761758804321289
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5618556141853333
pbmc5k_to_pbmc10k,scvi_matched,correct,0.030407249927520752
pbmc5k_to_pbmc10k,scvi_matched,correct,0.010743975639343262
pbmc5k_to_pbmc10k,scvi_matched,correct,0.40696030855178833
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0813441276550293
pbmc5k_to_pbmc10k,scvi_matched,correct,0.047810912132263184
pbmc5k_to_pbmc10k,scvi_matched,correct,0.019185423851013184
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0613255500793457
pbmc5k_to_pbmc10k,scvi_matched,correct,0.009155809879302979
pbmc5k_to_pbmc10k,scvi_matched,correct,0.09689211845397949
pbmc5k_to_pbmc10k,scvi_matched,correct,0.09674030542373657
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0035536885261535645
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03410297632217407
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1425066590309143
pbmc5k_to_pbmc10k,scvi_matched,correct,0.5741170048713684
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11698025465011597
pbmc5k_to_pbmc10k,scvi_matched,correct,0.44821709394454956
pbmc5k_to_pbmc10k,scvi_matched,correct,0.02109581232070923
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1263527274131775
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00011789798736572266
pbmc5k_to_pbmc10k,scvi_matched,correct,0.17190289497375488
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0318753719329834
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0036438703536987305
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00767284631729126
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3546227812767029
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3281860947608948
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03111964464187622
pbmc5k_to_pbmc10k,scvi_matched,correct,0.6670433878898621
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0031285881996154785
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00355452299118042
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2643616199493408
pbmc5k_to_pbmc10k,scvi_matched,correct,0.04496699571609497
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10869091749191284
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03198277950286865
pbmc5k_to_pbmc10k,scvi_matched,correct,0.04212343692779541
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2131386399269104
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0023499131202697754
pbmc5k_to_pbmc10k,scvi_matched,correct,0.007529020309448242
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1931246519088745
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06846487522125244
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1518351435661316
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00472259521484375
pbmc5k_to_pbmc10k,scvi_matched,correct,0.19313663244247437
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0563654899597168
pbmc5k_to_pbmc10k,scvi_matched,correct,0.09269040822982788
pbmc5k_to_pbmc10k,scvi_matched,correct,0.40681856870651245
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10021114349365234
pbmc5k_to_pbmc10k,scvi_matched,correct,0.13143038749694824
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0268784761428833
pbmc5k_to_pbmc10k,scvi_matched,correct,0.12798792123794556
pbmc5k_to_pbmc10k,scvi_matched,correct,0.024437308311462402
pbmc5k_to_pbmc10k,scvi_matched,correct,0.019994139671325684
pbmc5k_to_pbmc10k,scvi_matched,correct,0.047492384910583496
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1198306679725647
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0043901801109313965
pbmc5k_to_pbmc10k,scvi_matched,correct,0.12624084949493408
pbmc5k_to_pbmc10k,scvi_matched,correct,0.022327184677124023
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2457411289215088
pbmc5k_to_pbmc10k,scvi_matched,correct,0.1818733811378479
pbmc5k_to_pbmc10k,scvi_matched,correct,0.026196181774139404
pbmc5k_to_pbmc10k,scvi_matched,correct,0.005882620811462402
pbmc5k_to_pbmc10k,scvi_matched,correct,0.033236801624298096
pbmc5k_to_pbmc10k,scvi_matched,correct,0.000630795955657959
pbmc5k_to_pbmc10k,scvi_matched,correct,0.07871466875076294
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11126160621643066
pbmc5k_to_pbmc10k,scvi_matched,correct,0.046237945556640625
pbmc5k_to_pbmc10k,scvi_matched,correct,0.11541992425918579
pbmc5k_to_pbmc10k,scvi_matched,correct,0.032440185546875
pbmc5k_to_pbmc10k,scvi_matched,correct,0.23212981224060059
pbmc5k_to_pbmc10k,scvi_matched,correct,0.252723753452301
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0985722541809082
pbmc5k_to_pbmc10k,scvi_matched,correct,0.06532377004623413
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0018197298049926758
pbmc5k_to_pbmc10k,scvi_matched,correct,0.18141108751296997
pbmc5k_to_pbmc10k,scvi_matched,correct,0.04504036903381348
pbmc5k_to_pbmc10k,scvi_matched,correct,0.22238725423812866
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0030185580253601074
pbmc5k_to_pbmc10k,scvi_matched,correct,0.048159122467041016
pbmc5k_to_pbmc10k,scvi_matched,correct,0.13763678073883057
pbmc5k_to_pbmc10k,scvi_matched,correct,0.35297703742980957
pbmc5k_to_pbmc10k,scvi_matched,correct,0.017795026302337646
pbmc5k_to_pbmc10k,scvi_matched,correct,0.40784895420074463
pbmc5k_to_pbmc10k,scvi_matched,correct,0.28136324882507324
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3576957583427429
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0859634280204773
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2540934681892395
pbmc5k_to_pbmc10k,scvi_matched,correct,0.25192350149154663
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4005415439605713
pbmc5k_to_pbmc10k,scvi_matched,correct,0.034808337688446045
pbmc5k_to_pbmc10k,scvi_matched,correct,0.058270931243896484
pbmc5k_to_pbmc10k,scvi_matched,correct,0.40404754877090454
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00878453254699707
pbmc5k_to_pbmc10k,scvi_matched,correct,0.057583749294281006
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0554470419883728
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0047454833984375
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0999332070350647
pbmc5k_to_pbmc10k,scvi_matched,correct,0.05535757541656494
pbmc5k_to_pbmc10k,scvi_matched,correct,0.019619882106781006
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4239068031311035
pbmc5k_to_pbmc10k,scvi_matched,correct,0.011013627052307129
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0356748104095459
pbmc5k_to_pbmc10k,scvi_matched,correct,0.018206238746643066
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0035681724548339844
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3001241683959961
pbmc5k_to_pbmc10k,scvi_matched,correct,0.4565165638923645
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0775863528251648
pbmc5k_to_pbmc10k,scvi_matched,correct,0.16032707691192627
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0032392144203186035
pbmc5k_to_pbmc10k,scvi_matched,correct,0.3127303123474121
pbmc5k_to_pbmc10k,scvi_matched,correct,0.007488727569580078
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0034393668174743652
pbmc5k_to_pbmc10k,scvi_matched,correct,0.008924484252929688
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2760063409805298
pbmc5k_to_pbmc10k,scvi_matched,correct,0.023174762725830078
pbmc5k_to_pbmc10k,scvi_matched,correct,0.004544258117675781
pbmc5k_to_pbmc10k,scvi_matched,correct,0.004441261291503906
pbmc5k_to_pbmc10k,scvi_matched,correct,0.6712088584899902
pbmc5k_to_pbmc10k,scvi_matched,correct,0.004785418510437012
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10879397392272949
pbmc5k_to_pbmc10k,scvi_matched,correct,0.12546378374099731
pbmc5k_to_pbmc10k,scvi_matched,correct,0.30736643075942993
pbmc5k_to_pbmc10k,scvi_matched,correct,0.03624933958053589
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0479276180267334
pbmc5k_to_pbmc10k,scvi_matched,correct,0.38217711448669434
pbmc5k_to_pbmc10k,scvi_matched,correct,0.053925395011901855
pbmc5k_to_pbmc10k,scvi_matched,correct,0.01730036735534668
pbmc5k_to_pbmc10k,scvi_matched,correct,0.002536296844482422
pbmc5k_to_pbmc10k,scvi_matched,correct,0.10166293382644653
pbmc5k_to_pbmc10k,scvi_matched,correct,0.2318313717842102
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0203554630279541
pbmc5k_to_pbmc10k,scvi_matched,correct,0.23031610250473022
pbmc5k_to_pbmc10k,scvi_matched,correct,0.016468167304992676
pbmc5k_to_pbmc10k,scvi_matched,correct,0.019794464111328125
pbmc5k_to_pbmc10k,scvi_matched,correct,0.13577818870544434
pbmc5k_to_pbmc10k,scvi_matched,correct,0.00525510311126709
pbmc5k_to_pbmc10k,scvi_matched,correct,0.02051466703414917
pbmc5k_to_pbmc10k,scvi_matched,correct,0.014261364936828613
pbmc5k_to_pbmc10k,scvi_matched,correct,0.04670339822769165
pbmc5k_to_pbmc10k,scvi_matched,correct,0.0047896504402160645
pbmc5k_to_pbmc10k,scvi_matched,correct,0.258300244808197
